"path_specification","scenario_id","replication","n","p","dimension","correlation","representation","scheme","p_representation","glmnet_requested_lambda_points","glmnet_returned_lambda_points","glmnet_requested_lambda_min_ratio","glmnet_requested_lambda_max","glmnet_requested_lambda_min","glmnet_returned_lambda_max","glmnet_returned_lambda_min","glmnet_returned_lambda_min_ratio","glmnet_thresh","glmnet_maxit","glmnet_disable_early_stopping","glmnet_fdev","glmnet_devmax","glmnet_mnlam","glmnet_dfmax","glmnet_pmax","glmnet_type_gaussian","glmnet_control_interface","glmnet_jerr","glmnet_first_lambda_active_features","glmnet_last_lambda_active_features","glmnet_complete_requested_grid"
"sensitivity_dense_wide",4,38,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.16131640856928,0.00116131640856928,1.16131640856928,0.00116131640856928,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,39,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,0.770334184175131,0.000770334184175131,0.770334184175131,0.000770334184175132,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,19,TRUE
"sensitivity_dense_wide",4,39,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,0.727287414104336,0.000727287414104336,0.727287414104336,0.000727287414104336,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,39,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,0.711934925733373,0.000711934925733374,0.711934925733373,0.000711934925733374,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,39,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,0.560561049010362,0.000560561049010363,0.560561049010362,0.000560561049010363,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,103,TRUE
"sensitivity_dense_wide",4,39,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,0.687880838640143,0.000687880838640143,0.687880838640143,0.000687880838640143,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,40,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,2.07766406774153,0.00207766406774153,2.07766406774153,0.00207766406774153,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,19,TRUE
"sensitivity_dense_wide",4,40,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.91065404218837,0.00191065404218837,1.91065404218837,0.00191065404218837,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,38,TRUE
"sensitivity_dense_wide",4,40,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.76525591774099,0.00176525591774099,1.76525591774099,0.00176525591774099,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,74,TRUE
"sensitivity_dense_wide",4,40,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.30729759413179,0.00130729759413179,1.30729759413179,0.00130729759413179,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,99,TRUE
"sensitivity_dense_wide",4,40,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.43087744089862,0.00143087744089862,1.43087744089862,0.00143087744089862,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,41,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,2.18827951898202,0.00218827951898202,2.18827951898202,0.00218827951898202,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,41,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.99563326238827,0.00199563326238827,1.99563326238827,0.00199563326238827,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,41,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.83365826230619,0.00183365826230619,1.83365826230619,0.00183365826230619,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,41,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.49699785624269,0.00149699785624269,1.49699785624269,0.00149699785624269,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,100,TRUE
"sensitivity_dense_wide",4,41,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.58769156807037,0.00158769156807037,1.58769156807037,0.00158769156807037,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,42,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,1.93929790812258,0.00193929790812258,1.93929790812258,0.00193929790812258,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,18,TRUE
"sensitivity_dense_wide",4,42,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.64898854429368,0.00164898854429368,1.64898854429368,0.00164898854429368,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,42,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.56275618372916,0.00156275618372916,1.56275618372916,0.00156275618372916,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,42,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.34451358639373,0.00134451358639374,1.34451358639373,0.00134451358639374,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,99,TRUE
"sensitivity_dense_wide",4,42,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.53712340795238,0.00153712340795238,1.53712340795238,0.00153712340795238,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,43,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,2.10320668787023,0.00210320668787023,2.10320668787023,0.00210320668787023,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,18,TRUE
"sensitivity_dense_wide",4,43,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.80058467184946,0.00180058467184946,1.80058467184946,0.00180058467184946,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,43,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.77525256096764,0.00177525256096764,1.77525256096764,0.00177525256096764,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,80,TRUE
"sensitivity_dense_wide",4,43,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.56263996340325,0.00156263996340325,1.56263996340325,0.00156263996340325,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,102,TRUE
"sensitivity_dense_wide",4,43,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.49110474726523,0.00149110474726523,1.49110474726523,0.00149110474726523,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,80,TRUE
"sensitivity_dense_wide",4,44,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,1.75258793663334,0.00175258793663334,1.75258793663334,0.00175258793663334,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,44,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.63197792061038,0.00163197792061038,1.63197792061038,0.00163197792061038,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,44,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.55643800394958,0.00155643800394958,1.55643800394958,0.00155643800394958,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,76,TRUE
"sensitivity_dense_wide",4,44,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.31121291018407,0.00131121291018407,1.31121291018407,0.00131121291018407,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,101,TRUE
"sensitivity_dense_wide",4,44,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.46428501770131,0.00146428501770131,1.46428501770131,0.00146428501770131,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,75,TRUE
"sensitivity_dense_wide",4,45,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,0.834061916870129,0.000834061916870129,0.834061916870129,0.000834061916870129,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,45,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,0.725982037792634,0.000725982037792634,0.725982037792634,0.000725982037792634,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,45,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,0.677332397253321,0.000677332397253321,0.677332397253321,0.000677332397253321,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,45,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,0.764150991509559,0.000764150991509559,0.764150991509559,0.000764150991509559,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,101,TRUE
"sensitivity_dense_wide",4,45,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,0.749668260523993,0.000749668260523993,0.749668260523993,0.000749668260523993,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,46,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,1.61124837407818,0.00161124837407818,1.61124837407818,0.00161124837407818,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,46,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.52333636256328,0.00152333636256328,1.52333636256328,0.00152333636256328,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,46,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.49338805399883,0.00149338805399883,1.49338805399883,0.00149338805399883,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,46,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.30376341575672,0.00130376341575672,1.30376341575672,0.00130376341575672,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,99,TRUE
"sensitivity_dense_wide",4,46,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.21372620487175,0.00121372620487175,1.21372620487175,0.00121372620487175,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,47,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,1.63054389823863,0.00163054389823863,1.63054389823863,0.00163054389823863,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,19,TRUE
"sensitivity_dense_wide",4,47,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.5573046254043,0.0015573046254043,1.5573046254043,0.0015573046254043,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,38,TRUE
"sensitivity_dense_wide",4,47,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.43925079835233,0.00143925079835233,1.43925079835233,0.00143925079835233,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,47,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.23709697135176,0.00123709697135176,1.23709697135176,0.00123709697135176,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,100,TRUE
"sensitivity_dense_wide",4,47,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.27260079041068,0.00127260079041068,1.27260079041068,0.00127260079041068,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,48,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,2.72972927811268,0.00272972927811268,2.72972927811268,0.00272972927811268,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,48,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,2.44347221850376,0.00244347221850376,2.44347221850376,0.00244347221850376,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,48,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,2.29919881572878,0.00229919881572878,2.29919881572878,0.00229919881572878,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,48,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,2.0765112515421,0.0020765112515421,2.0765112515421,0.0020765112515421,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,96,TRUE
"sensitivity_dense_wide",4,48,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,2.29367727611327,0.00229367727611327,2.29367727611327,0.00229367727611327,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,49,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,1.22774838003844,0.00122774838003844,1.22774838003844,0.00122774838003844,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,49,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.06517625708466,0.00106517625708466,1.06517625708466,0.00106517625708466,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,49,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,0.959274425344205,0.000959274425344206,0.959274425344205,0.000959274425344206,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,49,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,0.800506129884479,0.000800506129884479,0.800506129884479,0.000800506129884479,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,101,TRUE
"sensitivity_dense_wide",4,49,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,0.870725670377033,0.000870725670377033,0.870725670377033,0.000870725670377033,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,50,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,3.01748198202693,0.00301748198202693,3.01748198202693,0.00301748198202693,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,18,TRUE
"sensitivity_dense_wide",4,50,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,2.76580080490588,0.00276580080490588,2.76580080490588,0.00276580080490588,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,38,TRUE
"sensitivity_dense_wide",4,50,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,2.56212954209228,0.00256212954209228,2.56212954209228,0.00256212954209228,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,50,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,2.01819145618442,0.00201819145618442,2.01819145618442,0.00201819145618442,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,100,TRUE
"sensitivity_dense_wide",4,50,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,2.0184616162137,0.0020184616162137,2.0184616162137,0.0020184616162137,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,51,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,1.66787997740418,0.00166787997740418,1.66787997740418,0.00166787997740418,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,19,TRUE
"sensitivity_dense_wide",4,51,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.55104880159395,0.00155104880159395,1.55104880159395,0.00155104880159395,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,38,TRUE
"sensitivity_dense_wide",4,51,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.37655259830002,0.00137655259830002,1.37655259830002,0.00137655259830002,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,75,TRUE
"sensitivity_dense_wide",4,51,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.19686189346538,0.00119686189346538,1.19686189346538,0.00119686189346538,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,100,TRUE
"sensitivity_dense_wide",4,51,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.2681032394824,0.0012681032394824,1.2681032394824,0.0012681032394824,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,52,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,2.0283969551446,0.0020283969551446,2.0283969551446,0.0020283969551446,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,52,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.9727943111236,0.0019727943111236,1.9727943111236,0.0019727943111236,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,52,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.75796216981787,0.00175796216981787,1.75796216981787,0.00175796216981787,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,75,TRUE
"sensitivity_dense_wide",4,52,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.40522032852096,0.00140522032852096,1.40522032852096,0.00140522032852096,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,100,TRUE
"sensitivity_dense_wide",4,52,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,1.7436469501379,0.0017436469501379,1.7436469501379,0.0017436469501379,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,74,TRUE
"sensitivity_dense_wide",4,53,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,2.70346875853951,0.00270346875853951,2.70346875853951,0.00270346875853951,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,19,TRUE
"sensitivity_dense_wide",4,53,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,2.58515206661752,0.00258515206661752,2.58515206661752,0.00258515206661752,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,53,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,2.53827396945499,0.00253827396945499,2.53827396945499,0.00253827396945499,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,74,TRUE
"sensitivity_dense_wide",4,53,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,2.21514304923291,0.00221514304923291,2.21514304923291,0.00221514304923291,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,101,TRUE
"sensitivity_dense_wide",4,53,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,2.26508139611234,0.00226508139611234,2.26508139611234,0.00226508139611234,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,54,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,0.914242532326008,0.000914242532326008,0.914242532326008,0.000914242532326008,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,54,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,0.804483841204828,0.000804483841204828,0.804483841204828,0.000804483841204828,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,54,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,0.805227995466095,0.000805227995466095,0.805227995466095,0.000805227995466095,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,54,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,0.663422477736306,0.000663422477736306,0.663422477736306,0.000663422477736306,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,105,TRUE
"sensitivity_dense_wide",4,54,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,0.64115800568187,0.00064115800568187,0.64115800568187,0.00064115800568187,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,55,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,1.10439413890495,0.00110439413890495,1.10439413890495,0.00110439413890495,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,55,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,0.993345768038934,0.000993345768038934,0.993345768038934,0.000993345768038934,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,55,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,0.931171395510712,0.000931171395510713,0.931171395510712,0.000931171395510713,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,55,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,0.714918632002333,0.000714918632002333,0.714918632002333,0.000714918632002333,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,102,TRUE
"sensitivity_dense_wide",4,55,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,0.888981675447803,0.000888981675447803,0.888981675447803,0.000888981675447803,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,56,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,0.887107185871499,0.000887107185871499,0.887107185871499,0.000887107185871499,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,18,TRUE
"sensitivity_dense_wide",4,56,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,0.828481930227276,0.000828481930227276,0.828481930227276,0.000828481930227276,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,56,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,0.754692777639872,0.000754692777639872,0.754692777639872,0.000754692777639872,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,79,TRUE
"sensitivity_dense_wide",4,56,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,0.706376336742144,0.000706376336742144,0.706376336742144,0.000706376336742144,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,100,TRUE
"sensitivity_dense_wide",4,56,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,0.707762555902525,0.000707762555902525,0.707762555902525,0.000707762555902525,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,57,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,0.593044044272588,0.000593044044272589,0.593044044272588,0.000593044044272589,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,57,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,0.554937242259489,0.000554937242259489,0.554937242259489,0.000554937242259489,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,40,TRUE
"sensitivity_dense_wide",4,57,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,0.524984904800029,0.000524984904800029,0.524984904800029,0.000524984904800029,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,57,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,0.497797268931475,0.000497797268931475,0.497797268931475,0.000497797268931475,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,103,TRUE
"sensitivity_dense_wide",4,57,100,20,"n=100, p=20","block","sparsified","equal_width_4",80,400,400,0.001,0.455274938230004,0.000455274938230004,0.455274938230004,0.000455274938230004,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,77,TRUE
"sensitivity_dense_wide",4,58,100,20,"n=100, p=20","block","original","original",20,400,400,0.001,2.00557241557775,0.00200557241557775,2.00557241557775,0.00200557241557775,0.001,1e-10,100000,TRUE,0,1,400,20,20,"naive","legacy_arguments",0,0,20,TRUE
"sensitivity_dense_wide",4,58,100,20,"n=100, p=20","block","sparsified","quantile_2",40,400,400,0.001,1.80709821163913,0.00180709821163913,1.80709821163913,0.00180709821163913,0.001,1e-10,100000,TRUE,0,1,400,40,40,"naive","legacy_arguments",0,0,39,TRUE
"sensitivity_dense_wide",4,58,100,20,"n=100, p=20","block","sparsified","quantile_4",80,400,400,0.001,1.62932413039103,0.00162932413039103,1.62932413039103,0.00162932413039103,0.001,1e-10,100000,TRUE,0,1,400,80,80,"naive","legacy_arguments",0,0,78,TRUE
"sensitivity_dense_wide",4,58,100,20,"n=100, p=20","block","sparsified","quantile_8",160,400,400,0.001,1.41186228978961,0.00141186228978961,1.41186228978961,0.00141186228978961,0.001,1e-10,100000,TRUE,0,1,400,160,160,"naive","legacy_arguments",0,0,103,TRUE
